*.*.168.78,161,"Hardware: x86 Family 15 Model 2 Stepping 4 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.1 (Build 2600 Uniprocessor Free)"
*.*.96.180,161,"Netopia 3387WG-ENT v8.5.1r4"
*.*.161.50,161,"Linux localhost.localdomain 2.6.18-8.1.10.el5 #1 SMP Thu Sep 13 12:17:54 EDT 2007 i686"
*.*.249.238,161,"Base Station V3.84 SN-PW1220VFH93 V3.73"
*.*.198.22,161,"-- Unknown --"
*.*.2.24,161,"Apple Base Station V3.84 Compatible"
*.*.61.72,161,"Cisco IOS Software, C870 Software (C870-ADVSECURITYK9-M), Version 12.4(4)T7, RELEASE SOFTWARE (fc1)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2006 by Cisco Systems, Inc...Compiled Wed 29-Nov-06 00:43 by kellythw"
*.*.115.249,161,"Cisco Internetwork Operating System Software ..IOS (tm) C2600 Software (C2600-I-M), Version 12.1(5)T9, RELEASE SOFTWARE (fc1)..TAC Support: http://www.cisco.com/tac..Copyright (c) 1986-2001 by cisco Systems, Inc...Compiled Sat 23-Jun-01 20:13 by cmong"
*.*.238.173,161,"SMC ADSL2+ Barricade"
*.*.245.167,161,"ADSL Router, VxWorks SNMPv1/v2c Agent, Conexant System, Inc."
*.*.60.236,161,"-- Unknown --"
*.*.185.222,161,"Prestige 660RU-T1"
*.*.106.156,161,"MIB2 Implementation by Premier"
*.*.16.164,161,"MIB2 Implementation by Premier"
*.*.7.224,161,"SMC ADSL2 Barricade"
*.*.10.12,161,"Prestige 660R-61C"
*.*.230.66,161,"Prestige 660R-T1"
*.*.232.222,161,"SMC ADSL2 Barricade"
*.*.5.224,161,"Broadband Residential Gateway"
*.*.18.88,161,"Broadband Residential Gateway"
*.*.152.9,161,"-- Unknown --"
*.*.73.3,161,"Hardware: x86 Family 6 Model 11 Stepping 1 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.0 (Build 2195 Uniprocessor Free)"
*.*.245.130,161,"DOCSIS 2.0/1.1/1.0 Cable Modem MNG3500H <<HW_REV: 2.23; VENDOR: Net&Sys; BOOTR: 2.1.6f; SW_REV: 4.37.1014; MODEL: MNG3500H>>"
*.*.2.101,161,"KMG-32B,KisanTelecom,2.7"
*.*.232.138,161,"i-Rex26Ai/1.7 (031)"
*.*.122.28,161,"-- Unknown --"
*.*.202.235,161,"-- Unknown --"
*.*.85.186,161,"-- Unknown --"
*.*.138.204,161,"ASAM"
*.*.108.137,161,"P-660R-T1 v2 "
*.*.38.178,161,"Siemens Subscriber Networks 4200-Series (D240)"
*.*.172.197,161,"Apple Base Station V3.84 Compatible"
*.*.170.6,161,"ADSL Router, VxWorks SNMPv1/v2c Agent, Conexant System, Inc."
*.*.14.167,161,"MW-1720AP,MMC,1.6.6,Wireless LAN AP"
*.*.150.203,161,"MW-1720AP,MMC,1.6.6,Wireless LAN AP"
*.*.115.188,161,"STT-2400G, SolarTT, 3.1.2[2006.12.18 (R)]"
*.*.120.48,161,"STT-2400G, SolarTT, 3.1.2[2006.12.18 (R)]"
*.*.131.185,161,"Linux ap 2.4.22 #37 Wed Apr 13 16:29:16 KST 2005 armv4l"
*.*.241.174,161,"-- Unknown --"
*.*.242.169,161,"-- Unknown --"
*.*.233.173,161,"ZXR10 ROS Version V4.6.02B ZXR10 T64G Software, Version V2.6.02B.10 Copyright (c) 2000-2006 by ZTE Corporation Compiled Apr 11 2006, 00:56:37"
*.*.150.72,161,"DSL Modem"
*.*.132.247,161,"11g Wireless Broadband Router"
*.*.15.100,161,"Apple Base Station V3.84 Compatible"
*.*.149.230,161,"11g Wireless Broadband Router"
*.*.90.248,161,"1710_MARKET"
*.*.161.184,161,"DSL Modem"
*.*.250.215,161,"HUAWEI TECH. INC. SNMP AGENT FOR MA5300"
*.*.148.123,161,"Linux CNC-BJ-5-334 2.6.9-22.ELsmp #1 SMP Mon Sep 19 18:32:14 EDT 2005 i686"
*.*.7.132,161,"Prestige 650R-31"
*.*.81.96,161,"Apple Base Station V3.84 Compatible"
*.*.59.22,161,"ADSL Modem/Route"
*.*.39.2,161,"MW-1710AP,MMC,1.3.7,Wireless LAN AP"
*.*.9.11,161,"11g Wireless Broadband Router"
*.*.171.157,161,"Prestige 660HW-T1"
*.*.151.87,161,"SMC ADSL2 Barricade"
*.*.18.228,161,"SMC ADSL2 Barricade"
*.*.96.30,161,"ROS 2.3.1 (#13462) [SER350Q #1641] @ Jun 27 10:26:24 2006"
*.*.182.254,161,"VER 1.2A"
*.*.215.2,161,"F1024 V0.1"
*.*.82.129,161,"Cisco IOS Software, C3550 Software (C3550-IPSERVICESK9-M), Version 12.2(25)SEE2, RELEASE SOFTWARE (fc1)..Copyright (c) 1986-2006 by Cisco Systems, Inc...Compiled Fri 28-Jul-06 12:20 by yenanh"
*.*.1.1,161,"Cisco IOS Software, C3550 Software (C3550-IPSERVICESK9-M), Version 12.2(25)SEE2, RELEASE SOFTWARE (fc1)..Copyright (c) 1986-2006 by Cisco Systems, Inc...Compiled Fri 28-Jul-06 12:20 by yenanh"
*.*.137.196,161,"Apple Base Station V3.84 Compatible"
*.*.220.7,161,"V1724 NOS 9.21/DS-PB-068-G1"
*.*.75.10,161,"F1024 V0.1"
*.*.87.7,161,"V1624 NOS 3.14/DS-T2-1F0-A3 8"
*.*.165.15,161,"Prestige 660R-T1"
*.*.7.208,161,"-- Unknown --"
*.*.215.181,161,"Cisco IOS Software, C181X Software (C181X-ADVIPSERVICESK9-M), Version 12.3(8)YI1, RELEASE SOFTWARE (fc1)..Synched to technology version 12.3(10.3)T2..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2005 by Cisco Systems, Inc...Comp"
*.*.65.194,161,"Cisco IOS Software, C3550 Software (C3550-IPSERVICESK9-M), Version 12.2(25)SEE2, RELEASE SOFTWARE (fc1)..Copyright (c) 1986-2006 by Cisco Systems, Inc...Compiled Fri 28-Jul-06 12:20 by yenanh"
*.*.200.240,161,"Siemens Subscriber Networks 4200-Series (D240)"
*.*.200.242,161,"Siemens Subscriber Networks 4200-Series (D240)"
*.*.125.176,161,"Cisco IOS Software, 1841 Software (C1841-IPBASE-M), Version 12.4(1c), RELEASE SOFTWARE (fc1)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2005 by Cisco Systems, Inc...Compiled Tue 25-Oct-05 17:10 by evmiller"
*.*.184.143,161,"Ericsson EDN312xp (IP DSLAM); SW version: CXC 132 8112 R1Y03;"
*.*.219.137,161,"Ericsson EDN312xp (IP DSLAM); SW version: CXC 132 8112 R1Z03;"
*.*.138.5,161,"V1716 NOS 9.21/DS-PB-068-G1"
*.*.216.203,161,"-- Unknown --"
*.*.169.4,161,"StrataSwitch (TM) SNMPv1/v2c/v3 Agent"
*.*.215.22,161,"F1024 V0.1"
*.*.159.110,161,"-- Unknown --"
*.*.133.129,161,"Allied Telesyn AR410 version 2.7.1-00 15-Dec-2004"
*.*.134.153,161,"Allied Telesyn AR410 version 2.7.1-00 15-Dec-2004"
*.*.141.151,161,"-- Unknown --"
*.*.160.34,161,"Allied Telesyn AR410 version 2.7.1-00 15-Dec-2004"
*.*.98.4,161,"IP-DSLAM description."
*.*.99.6,161,"F1024 V0.1"
*.*.108.10,161,"P3324FG"
*.*.121.6,161,"P3324FG"
*.*.26.8,161,"P3324FG"
*.*.135.7,161,"V1624 NOS 3.14/DS-T2-1F0-A3 8"
*.*.170.9,161,"V1624 NOS 3.14/DS-T2-1F0-A3 8"
*.*.234.8,161,"P3124FG"
*.*.183.145,161,"P3124FG"
*.*.201.1,161,"Cisco Internetwork Operating System Software ..IOS (tm) s72033_rp Software (s72033_rp-IPSERVICESK9_WAN-M), Version 12.2(18)SXF, RELEASE SOFTWARE (fc1)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2005 by cisco Systems, Inc...Co"
*.*.254.3,161,"V1624 NOS 3.14/DS-T2-1F0-A3 8"
*.*.55.242,161,"V1624 NOS 3.14/DS-T2-1F0-A3 8"
*.*.248.5,161,"StrataSwitch (TM) SNMPv1/v2c/v3 Agent"
*.*.91.75,161,"IBM PowerPC CHRP ........... ....: 0x0800004c ........ ID: 0009763F4C00.Base Operating System Runtime AIX ....: 05.01.0000.0035.TCP/IP Client Support ....: 05.01.0000.0035"
*.*.243.200,161,"V1724 NOS 9.21/DS-PB-068-G1"
*.*.56.128,161,"-- Unknown --"
*.*.200.21,161,"TiMOS-C-4.0.R3 cpm/hops ALCATEL SR 7750 Copyright (c) 2000-2006 Alcatel...All rights reserved. All use subject to applicable license agreements...Built on Wed Jul 5 09:06:04 PST 2006 by builder in /rel4.0/b1/R3/panos/main.."
*.*.99.249,161,"V1824 NOS 3.13/DS-TN-07O-B0"
*.*.13.101,161,"VPathOS Version 2.1(Release 13.07.09 Apr 1 2004 21:34:35) on AG"
*.*.247.136,161,"F1024 V0.1"
*.*.67.1,161,"StrataSwitch (TM) SNMPv1/v2c/v3 Agent"
*.*.128.135,161,"ROS"
*.*.86.7,161,"StrataSwitch (TM) SNMPv1/v2c/v3 Agent"
*.*.96.1,161,"StrataSwitch (TM) SNMPv1/v2c/v3 Agent"
*.*.170.195,161,"Hardware: x86 Family 6 Model 15 Stepping 2 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.1 (Build 2600 Multiprocessor Free)"
*.*.47.1,161,"-- Unknown --"
*.*.18.132,161,"F1024 V0.1"
*.*.98.7,161,"VER 1.2"
*.*.132.69,161,"Hardware: x86 Family 15 Model 2 Stepping 9 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.0 (Build 2195 Uniprocessor Free)"
*.*.103.66,161,"StrataSwitch (TM) SNMPv1/v2c/v3 Agent"
*.*.127.58,161,"-- Unknown --"
*.*.35.5,161,"HUAWEI TECH. INC. SNMP AGENT FOR MA5300"
*.*.170.148,161,"HUAWEI-3COM WBR-204g"
*.*.250.184,161,"ADSL Router"
*.*.56.29,161,"Foundry Networks, Inc. Router, IronWare Version 07.5.05rT53 Compiled on Jun 24 2003 at 11:03:18 labeled as B2P07505r"
*.*.30.17,161,"AN2000B-100S"
*.*.121.153,161,"-- Unknown --"
*.*.155.205,161,"-- Unknown --"
*.*.2.134,161,"-- Unknown --"
*.*.42.165,161,"ADSL Router"
*.*.100.63,161,"ADSL Router"
*.*.247.26,161,"Redback Networks SmartEdge OS Version SEOS-5.0.7.7p7-Release.Built by sysbuild@lx-dev1 Thu Aug 9 20:33:50 PDT 2007.Copyright (C) 1998-2007, Redback Networks Inc. All rights reserved."
*.*.236.103,161,"11g Wireless Broadband Router"
*.*.202.168,161,"11g Wireless Broadband Router"
*.*.191.249,161,"SMCWBR14T-G Wireless Broadband Router"
*.*.221.228,161,"Prestige 662HW-61"
*.*.252.30,161,"ADSL WLAN Ethernet Router, VxWorks SNMPv1/v2c Agent, Aztech Systems, Ltd."
*.*.53.106,161,"Prestige 660R-T1"
*.*.5.83,161,"NETGEAR WG302 2.0.3"
*.*.50.150,161,"Hardware: x86 Family 15 Model 2 Stepping 7 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.1 (Build 2600 Uniprocessor Free)"
*.*.2.142,161,"ADSL Router, VxWorks SNMPv1/v2c Agent, Conexant System, Inc."
*.*.230.153,161,"-- Unknown --"
*.*.203.229,161,"ADSL Modem/Route"
*.*.100.56,161,"IP/IPX Brouter"
*.*.231.169,161," x3102r-XA2m version 8.0.0.31 (18 September 2001) .."
*.*.130.94,161,"ZyWALL 5"
*.*.216.41,161,"BIPAC-8500. H/W: SHDSL (Orion) v1.00 / He100/2xx CSP v2.3 F/W: 5.52g (10 July 2007)"
*.*.146.155,161,"Apple Base Station V3.84 Compatible"
*.*.40.219,161,"i-Rex26Ai/1.7 (031)"
*.*.190.91,161,"11g Wireless Broadband Router"
*.*.165.229,161,"ZTE Ethernet Switch ZXR10 2826S, Version: V1.1.11.o"
*.*.69.29,161,"Cisco Internetwork Operating System Software ..IOS (tm) GS Software (C12KPRP-K3P-M), Version 12.0(32)S7, RELEASE SOFTWARE (fc1)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2007 by cisco Systems, Inc...Compiled Sat 28-Apr-07 02"
*.*.140.245,161,"DSL Modem"
*.*.127.17,161,"Foundry Networks, Inc. Router, IronWare Version 07.5.05qT53 Compiled on May 21 2003 at 16:42:16 labeled as B2R07505q"
*.*.40.62,161,"-- Unknown --"
*.*.218.71,161,"Fibre Channel Switch."
*.*.175.112,161,"Cisco IOS Software, 2801 Software (C2801-IPBASE-M), Version 12.4(1a), RELEASE SOFTWARE (fc2)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2005 by Cisco Systems, Inc...Compiled Fri 27-May-05 22:48 by hqluong"
*.*.6.203,161,"Ericsson EDN312xp (IP DSLAM); SW version: CXC 132 8112 R1Z03;"
*.*.79.170,161,"HUA WEI CORP. Quidway A8010 Access-Server, RPU"
*.*.167.253,161,"ASAM"
*.*.18.143,161,"HUA WEI CORP. Quidway A8010 Access-Server, RPU"
*.*.18.192,161,"HUA WEI CORP. Quidway A8010 Access-Server, RPU"
*.*.18.47,161,"HUA WEI CORP. Quidway A8010 Access-Server, RPU"
*.*.172.21,161,"Cisco Internetwork Operating System Software ..IOS (tm) GS Software (C12KPRP-K3P-M), Version 12.0(32)SY3, RELEASE SOFTWARE (fc4)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2007 by cisco Systems, Inc...Compiled Wed 21-Mar-07 2"
*.*.80.6,161,"ZTE Ethernet Switch ZXR10 2826S, Version: V1.1.11.o"
*.*.75.162,161,"Apple Base Station V3.84 Compatible"
*.*.230.11,161,"Hardware: x86 Family 6 Model 11 Stepping 1 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.0 (Build 2195 Uniprocessor Free)"
*.*.197.140,161,"Cisco Internetwork Operating System Software ..IOS (tm) C1700 Software (C1710-K9O3SY-M), Version 12.2(2)XH, EARLY DEPLOYMENT RELEASE SOFTWARE (fc1)..TAC Support: http://www.cisco.com/tac..Copyright (c) 1986-2001 by cisco Systems, Inc...Compiled Sun 24-Jun"
*.*.109.142,161,"Apple Base Station V3.84 Compatible"
*.*.127.127,161,"COMTREND CORPORATION; ADSL Termination Unit"
*.*.224.239,161,"Model Number:T07L008.00..Firmware version:3.0.5..User interface version:1.12.13..DSL firmware version:Annex A R1.6.."
*.*.251.25,161,"COMTREND CORPORATION; ADSL Termination Unit"
*.*.70.177,161,"COMTREND CORPORATION; ADSL Termination Unit"
*.*.181.212,161,"COMTREND CORPORATION; ADSL Termination Unit"
*.*.91.98,161,"ZXSS10 I524-FXS2400A"
*.*.4.50,161,"Huawei SmartAX MA5200 Software Version 2.10 RELEASE 7149, Hardware Version H521SPUE Rev.0"
*.*.77.130,161,"ZXR10-C9000 - Zhongxing Telecom Ltd. Firmware Version: 9.4.1.2 PROM Version: prom-2.0.1.8 "
*.*.79.193,161,"-- Unknown --"
*.*.196.129,161,"HUA WEI CORP. SNMP agent for QuidWay R1602 Software Version VRP 1.4.1; Compiled 10:42:41, Mar 6 2002 , Build 1017 "
*.*.38.31,161,"Prestige 645"
*.*.253.125,161,"V1624 NOS 3.11/DS-T2-1F0-A3 6"
*.*.220.45,161,"Cisco Internetwork Operating System Software ..IOS (tm) 7200 Software (UBR7200-K8PU2-M), Version 12.3(17a)BC, RELEASE SOFTWARE (fc1)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2006 by cisco Systems, Inc...Compiled Fri 10-Feb-"
*.*.221.109,161,"Cisco Internetwork Operating System Software ..IOS (tm) 7200 Software (UBR7200-K8PU2-M), Version 12.3(17b)BC5, RELEASE SOFTWARE (fc2)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2007 by cisco Systems, Inc...Compiled Tue 30-Jan"
*.*.137.196,161,"Gigalink T-LAN CU-612 VDSL+"
*.*.53.18,161,"Hardware: x86 Family 6 Model 10 Stepping 4 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.0 (Build 2195 Multiprocessor Free)"
*.*.220.38,161,"Askey PKE220 series PacketCable EMTA <<HW_REV: 2.1; VENDOR: Askey; BOOTR: 2.1.6d; SW_REV: v3.5.8-060210; MODEL: PKE220V>>"
*.*.34.130,161,"StrataSwitch (TM) SNMPv1/v2c/v3 Agent"
*.*.11.114,161,"ADSL Router, SNMPv1/v2c Agent, Ambit Microsystem, Inc."
*.*.238.10,161,"F1024 V0.1"
*.*.75.6,161,"24 PORTS DSLAM version 2.2.6A(KT) (2005/06/21) ..Copyright (c) 2001 Corecess"
*.*.60.33,161,"Telson VDSL DSLAM(XV3000)"
*.*.134.181,161,"HYUNDAI NETWORKS; CRA"
*.*.0.80,161,"Linux m_jeju00001.hidden.domain.foo 2.4.20-031203h #115 Wed Dec 3 16:10:32 KST 2003 i686"
*.*.139.102,161," x7801r-XA2m version 8.0.0.31 (18 September 2001) .."
*.*.197.159,161,"ADSL Modem"
*.*.112.39,161,"Wireless IAD"
*.*.115.120,161,"Wireless IAD"
*.*.155.162,161,"ZyWALL 5"
*.*.80.115,161,"-- Unknown --"
*.*.64.159,161,"RG634A - Hw: 2A - Sw: 3-5_83_03_24 Copyright (c) 2005 by Allied Telesis K.K."
*.*.64.96,161,"RG634A - Hw: 2A - Sw: 3-5_83_03_33 Copyright (c) 2005 by Allied Telesis K.K."
*.*.66.89,161,"RG634A - Hw: 2A - Sw: 3-5_83_03_24 Copyright (c) 2005 by Allied Telesis K.K."
*.*.85.225,161,"iMG634A - Hw: H - Sw: 3-5_83_03_51 Copyright (c) 2005 by Allied Telesis K.K."
*.*.46.229,161,"Netopia 3346N-ENT v8.5"
*.*.103.250,161,"Prestige 652H/HW-31"
*.*.138.108,161,"DSL Modem"
*.*.2.139,161,"Prestige 791R"
*.*.251.219,161,"Prestige 660R-T1"
*.*.199.221,161,"Dell Out-of-band SNMP Agent for Remote Access Controller"
*.*.13.130,161,"FreeBSD alshaya.monitor.hidden.domain.foo 5.4-STABLE FreeBSD 5.4-STABLE #0: Tue Jul 26 13:23:39 UTC 2005 root@Alshaya.qualitynet.net:/usr/obj/usr/src/sys/SHAYA-GEN i386"
*.*.138.100,161,"KONICA MINOLTA 350"
*.*.215.116,161,"Wireless Router"
*.*.79.126,161,"Efficient 5711 ATM25 Router (5711-001) v5.3.160-1..Copyright (c) 1999-2000 Efficient Networks, Inc...All Rights Reserved"
*.*.45.200,161,"Wireless Router"
*.*.122.33,161,"P-660RU-T1 v2"
*.*.181.117,161,"Prestige 660H-61"
*.*.181.155,161,"-- Unknown --"
*.*.79.41,161,"P-660H-D1 "
*.*.168.43,161,"Cisco IOS Software, 7200 Software (C7200-IS-M), Version 12.4(5a), RELEASE SOFTWARE (fc3)..Technical Support: http://www.cisco.com/techsupport..Copyright (c) 1986-2006 by Cisco Systems, Inc...Compiled Sat 14-Jan-06 00:25 by alnguyen"
*.*.239.84,161,"Wireless IAD"
*.*.87.15,161,"Wireless IAD"
*.*.20.58,161,"Prestige 791R"
*.*.126.202,161,"Prestige 660RU-T1"
*.*.54.145,161,"Efficient 5950 G.SHDSL/SDSL [ATM] Router (5950-010) v6.0.080..Copyright (c) 1999-2000 Efficient Networks, Inc...All Rights Reserved"
*.*.227.57,161,"Broadband Residential Gateway"
*.*.133.72,161,"Netopia 3347NWG-ENT v8.5"
*.*.81.4,161,"SMCWBR14T-G Wireless Broadband Router"
*.*.22.2,161,"Apple Base Station V3.84 Compatible"
*.*.89.24,161,"Wireless Router"
*.*.142.179,161,"Prestige 652H/HW-31"
*.*.32.88,161,"Linux hekje 2.6.18-3-xen-k7 #1 SMP Fri Dec 15 11:19:19 CET 2006 i686"
*.*.119.133,161,"OMNI ADSL LAN EE(Annex A)"
*.*.73.33,161,"Prestige 660RU-T1"
*.*.140.26,161,"P-660R-D1 "
*.*.191.36,161,"P-660R-D1 "
*.*.208.74,161,"P-660R-D1 "
*.*.31.220,161,"Wireless ADSL Gateway"
*.*.78.92,161,"Wireless ADSL Gateway"
*.*.37.82,161,"-- Unknown --"
*.*.88.111,161,"-- Unknown --"
*.*.145.29,161,"LMS3000"
*.*.191.85,161,"Cisco Internetwork Operating System Software ..IOS (tm) C1700 Software (C1700-OSY56I-M), Version 12.0(2a)T1, RELEASE SOFTWARE (fc1) ..Copyright (c) 1986-1999 by cisco Systems, Inc...Compiled Wed 06-Jan-99 02:50 by dschwart"
*.*.204.195,161,"Netopia 3366C v8.8b2"
*.*.8.21,161,"Ascend Pipeline BRI S/N: 9036495 Software +6.1.19+"
*.*.150.30,161,"Netopia R7100-C v4.11.3"
*.*.94.46,161,"Cayman-DSL 1729330 GatorSurf version 5.6.2 (build R1)"
*.*.226.118,161,"Linux bill.hidden.domain.foo 2.6.9-67.0.4.ELsmp #1 SMP Fri Jan 18 05:00:58 EST 2008 i686"
*.*.176.196,161,"Apple Base Station V3.84 Compatible"
*.*.231.16,161,"Symantec Gateway Security 320"
*.*.176.138,161,"Netopia 3347NWG v7.5.0"
*.*.223.252,161,"HP J4813A ProCurve Switch 2524, revision F.05.17, ROM F.02.01 (/sw/code/build/info(s02))"
*.*.66.137,161,"Efficient 5851 SDSL [ATM] Router (5851-658 / 5851-035 HW) v6.1.050-3..Copyright (c) 1999-2003 Efficient Networks, Inc...All Rights Reserved"
*.*.209.110,161,"Carrier Access Router Card 1.80"
*.*.145.69,161,"Hardware: x86 Family 15 Model 0 Stepping 10 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.0 (Build 2195 Uniprocessor Free)"
*.*.0.52,161,"-- Unknown --"
*.*.111.176,161,"ARRIS DOCSIS 2.0 / SIP 2.0 Touchstone Telephony Modem <<HW_REV: 02; VENDOR: Arris Interactive, L.L.C.; BOOTR: 5.01; SW_REV: 5.2.31T.SIP; MODEL: TM502G>>"
*.*.228.86,161,"Netopia R3100-U v4.11"
*.*.18.40,161,"Netopia 3341 v8.4r2"
*.*.81.71,161,"Apple Base Station V3.84 Compatible"
*.*.89.21,161,"Netopia 3386 v8.5"
*.*.204.1,161,"Netopia 4652 v5.3.3"
*.*.27.10,161,"Siemens Subscriber Networks 4100-Series (D240)"
*.*.58.166,161,"Siemens Subscriber Networks 4100-Series (D240)"
*.*.92.66,161,"Siemens Subscriber Networks 4100-Series (D240)"
*.*.177.112,161,"Telica Inc, Plexus9000, MGC/MG, SW:3.11.2.3.SP.7, OS:LynxOS 3.0.1 110298-G, HOST:m77a, STATE:STANDBY"
*.*.172.198,161,"Cayman-DSL 1659757 GatorSurf version 5.3.0 (build R2)"
*.*.43.19,161,"Hardware: x86 Family 5 Model 8 Stepping 12 AT/AT COMPATIBLE - Software: Windows NT Version 4.0 (Build Number: 1381 Uniprocessor Free )"
*.*.67.97,161,"Tranzeo TR6CPQ, OS 6.8.0(1024), FW TR6-3.5.2CPQ, 2.4GHz, 19dBi int. antenna"
*.*.45.6,161,"Netopia 3341 v7.4.0r2"
*.*.141.121,161,"Cisco Internetwork Operating System Software ..IOS (tm) C2600 Software (C2600-IS-M), Version 12.1(7), RELEASE SOFTWARE (fc1)..Copyright (c) 1986-2001 by cisco Systems, Inc...Compiled Thu 22-Feb-01 13:59 by kellythw"
*.*.190.224,161,"Cisco IOS Software, 2400 Software (C2430-IS-M), Experimental Version 12.4(20060718:201451) [acphan-V124_4_T2_1 104]..Copyright (c) 1986-2006 by Cisco Systems, Inc...Compiled Tue 18-Jul-06 16:38 by acphan"
*.*.43.1,161,"Netopia R7100-C v4.11.3"
*.*.170.249,161,"-- Unknown --"
*.*.222.228,161,"-- Unknown --"
*.*.31.28,161,"-- Unknown --"
*.*.99.6,161,"FlowPoint/2200 HDSL [FR] Router fp2200-22 v3.6.2..Copyright (c) 1995-1999 FlowPoint Corp...All Rights Reserved"
*.*.68.9,161,"Dell Out-of-band SNMP Agent for Remote Access Controller"
*.*.28.98,161,"Siemens 5890 Router (5890-001) v6.3.001..Copyright (C) 2005 Siemens Subscriber Networks, Inc...All Rights Reserved"
*.*.23.158,161,"Efficient 5851 SDSL [ATM] Router (5851-012) v5.3.80..Copyright (c) 1999-2000 Efficient Networks, Inc...All Rights Reserved"
*.*.28.190,161,"Siemens 5940 T1E1 [COMBO] Router (5940-001) v6.1.140..Copyright (C) 2004 Siemens Subscriber Networks, Inc...All Rights Reserved"
*.*.66.206,161,"Siemens Subscriber Networks 4100-Series (D240)"
*.*.182.131,161,"Cisco Internetwork Operating System Software ..IOS (tm) C2900XL Software (C2900XL-H-M), Version 11.2(8)SA2, RELEASE SOFTWARE (fc1)..Copyright (c) 1986-1998 by cisco Systems, Inc...Compiled Fri 24-Apr-98 10:51 by rheaton"
*.*.229.86,161,"Netopia R3100-T v4.6.2"
*.*.199.203,161,"Netopia 3346N-ENT v8.5"
*.*.211.211,161,"Netopia 3346 v8.5r1"
*.*.215.141,161,"Netopia 3346 v8.7r10"
*.*.224.199,161,"Netopia R7200-T v4.10.1"
*.*.239.223,161,"Netopia 3346 v8.5.1r4"
*.*.227.1,161,"Cisco Internetwork Operating System Software ..IOS (tm) C2600 Software (C2600-IO3-M), Version 12.2(8)T10, RELEASE SOFTWARE (fc1)..TAC Support: http://www.cisco.com/tac..Copyright (c) 1986-2003 by cisco Systems, Inc...Compiled Fri 30-May-03 03:44 by kelly"
*.*.235.201,161,"-- Unknown --"
*.*.65.201,161,"Summit200-24 - Version 7.4e.2 (Build 6) by Release_Master 09/13/05 12:11:11"
*.*.156.158,161,"Hardware: x86 Family 6 Model 10 Stepping 0 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.1 (Build 2600 Uniprocessor Free)"
*.*.53.6,161,"Netopia R7100-C v4.6"
*.*.41.169,161,"-- Unknown --"
*.*.121.249,161,"SpeedTouch 5x6"
*.*.233.227,161,"Netopia R910 v4.11.3"
*.*.65.10,161,"HP ETHERNET MULTI-ENVIRONMENT,ROM none,JETDIRECT,JD121,EEPROM V.30.31,CIDATE 06/17/2005"
*.*.142.18,161,"-- Unknown --"
*.*.183.26,161,"HP SNMP Agent"
*.*.7.121,161,"Netopia 4522 v5.3.7"
*.*.209.29,161,"UMC1000 IPMI"
*.*.187.190,161,"-- Unknown --"
*.*.144.1,161,"Cisco Internetwork Operating System Software ..IOS (tm) 7200 Software (C7200-IS-M), Version 12.3(6c), RELEASE SOFTWARE (fc1)..Copyright (c) 1986-2004 by cisco Systems, Inc...Compiled Tue 20-Jul-04 00:04 by kellythw"
*.*.178.47,161,"Dell Out-of-band SNMP Agent for Remote Access Controller"
*.*.49.157,161,"-- Unknown --"
*.*.51.181,161,"-- Unknown --"
*.*.49.132,161,"Product: MP-124 FXS;SW Version: 5.00A.024"
*.*.152.210,161,"-- Unknown --"
*.*.227.26,161,"-- Unknown --"
*.*.26.242,161,"LinkProof Application Switch with BWM, IPS"
*.*.234.21,161,"Barix Streaming Client Snr: A1.2b1 (060315)"
*.*.123.194,161,"Larscom eLink-300 with ePort - 8..Software version: 6.1.1."
*.*.194.35,161,"-- Unknown --"
*.*.159.203,161,"SMCWBR14T-G Wireless Broadband Router"
*.*.44.110,161,"SMCWBR14T-G Wireless Broadband Router"
*.*.91.41,161,"Apple AirPort - Apple Computer, 2006. All rights Reserved"
*.*.80.85,161,"Apple Base Station V3.84 Compatible"
*.*.175.4,161,"Netopia R910 v8.5"
*.*.147.194,161,"3Com SuperStackII Switch 3000, SW Version:2.00"
*.*.159.161,161,"Siemens 5940 T1E1 [COMBO] Router (5940-001) BETAv6.1.064-1..All Rights Reserved"
*.*.7.231,161,"Apple Base Station V3.84 Compatible"
*.*.131.154,161,"Hardware: x86 Family 15 Model 2 Stepping 9 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.1 (Build 2600 Uniprocessor Free)"
